timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1637062486736,227,HTTP Request-1,301,Moved Permanently,Thread Group 1-96,text,true,,726,126,3,3,https://www.google.com/classroom,227,0,156
1637062486963,337,HTTP Request-2,302,Moved Temporarily,Thread Group 1-96,text,true,,1917,123,3,3,https://classroom.google.com/,337,0,152
1637062487300,486,HTTP Request-3,200,OK,Thread Group 1-96,text,true,,103041,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,302,0,150
1637062487095,1171,HTTP Request,200,OK,Thread Group 1-97,text,true,,105464,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,147,0,73
1637062487095,147,HTTP Request-0,301,Moved Permanently,Thread Group 1-97,text,true,,559,122,3,3,http://google.com/classroom,147,0,73
1637062487243,219,HTTP Request-1,301,Moved Permanently,Thread Group 1-97,text,true,,726,126,3,3,https://www.google.com/classroom,219,0,150
1637062487463,349,HTTP Request-2,302,Moved Temporarily,Thread Group 1-97,text,true,,1917,123,3,3,https://classroom.google.com/,349,0,149
1637062487812,454,HTTP Request-3,200,OK,Thread Group 1-97,text,true,,102262,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,277,0,146
1637062487595,1206,HTTP Request,200,OK,Thread Group 1-98,text,true,,106423,623,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,149,0,74
1637062487595,149,HTTP Request-0,301,Moved Permanently,Thread Group 1-98,text,true,,559,122,3,3,http://google.com/classroom,149,0,74
1637062487744,222,HTTP Request-1,301,Moved Permanently,Thread Group 1-98,text,true,,726,126,3,3,https://www.google.com/classroom,222,0,153
1637062487966,350,HTTP Request-2,302,Moved Temporarily,Thread Group 1-98,text,true,,1917,123,3,3,https://classroom.google.com/,349,0,160
1637062488316,485,HTTP Request-3,200,OK,Thread Group 1-98,text,true,,103221,252,3,3,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,303,0,153
1637062488095,1192,HTTP Request,200,OK,Thread Group 1-99,text,true,,105332,623,2,2,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,141,0,70
1637062488095,141,HTTP Request-0,301,Moved Permanently,Thread Group 1-99,text,true,,559,122,2,2,http://google.com/classroom,141,0,70
1637062488237,223,HTTP Request-1,301,Moved Permanently,Thread Group 1-99,text,true,,726,126,2,2,https://www.google.com/classroom,223,0,148
1637062488460,351,HTTP Request-2,302,Moved Temporarily,Thread Group 1-99,text,true,,1917,123,2,2,https://classroom.google.com/,350,0,159
1637062488811,476,HTTP Request-3,200,OK,Thread Group 1-99,text,true,,102130,252,2,2,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,286,0,152
1637062488594,1203,HTTP Request,200,OK,Thread Group 1-100,text,true,,105472,623,1,1,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,138,0,69
1637062488594,138,HTTP Request-0,301,Moved Permanently,Thread Group 1-100,text,true,,559,122,1,1,http://google.com/classroom,138,0,69
1637062488732,220,HTTP Request-1,301,Moved Permanently,Thread Group 1-100,text,true,,726,126,1,1,https://www.google.com/classroom,220,0,150
1637062488952,345,HTTP Request-2,302,Moved Temporarily,Thread Group 1-100,text,true,,1917,123,1,1,https://classroom.google.com/,344,0,158
1637062489298,499,HTTP Request-3,200,OK,Thread Group 1-100,text,true,,102270,252,1,1,https://accounts.google.com/ServiceLogin?service=classroom&passive=1209600&continue=https://classroom.google.com/&followup=https://classroom.google.com/&emr=1,302,0,162
